X,Y,amenity,name,ele,addr:street,addr:housenumber,addr:postcode,addr:state,addr:city,website,phone,wikidata,wheelchair,operator,opening_hours,wikipedia,addr:country
-73.49018,43.2381300975452,library,Argyle Free Library,,Sheridan Street,21,12809,NY,Argyle,,,,,,,,
-73.7892994,40.9245435975452,library,Arrigoni Library and Technology Center,22,,,,NY,,,,,,,,,
-77.0725,42.1158333975452,library,Arthur A Houghton Junior Library,494,,,,NY,,,,,,,,,
-73.5858191,42.8984429975452,library,Arvilla E. Diver Memorial Library,,,,,,,,,,,,,,
-79.37122,42.0891600975452,library,Ashville Free Library,,North Maple Street,2200,14710,NY,Ashville,,,,,,,,
-73.7927778,40.7702778975452,library,Auburndale Branch Queens Borough Public Library,28,,,,NY,,,,,,,,,
-78.6142767,42.7682144975452,library,Aurora Town Public Library,,Main Street,550,14052,NY,East Aurora,,,,,,,,
-73.67799,44.4400900975452,library,Ausable Forks Free Library,,Church Street,9,12912,NY,Ausable Forks,,,,,,,,
-77.421792,42.4099581975452,library,Avoca Free Library,,,,,,,,,,,,,,
-77.7475,42.9097222975452,library,Avon Free Library,191,,,,NY,,,,,,,,,
-73.9311111,41.0883333975452,library,Bailey Library,100,,,,NY,,,,,,,,,
-75.4789742,42.2937288975452,library,Bainbridge Free Library,,North Main Street,13,13733,NY,Bainbridge,,,,,,,,
-73.7925,40.6824991975452,library,Baisley Park Branch Queens Borough Public Library,8,,,,NY,,,,,,,,,
-73.6113889,40.6522222975452,library,Baldwin Public Library,4,,,,NY,,,,,,,,,
-73.8491667,43.0019444975452,library,Ballston Spa Public Library,88,,,,NY,,,,,,,,,
-73.3276918,43.1721478975452,library,Bancroft Public Library,,South Main Street,181,12865,,Salem,,,,,,,,
-78.5490161,43.3305529975452,library,Barker Free Library,,Main Street,8706,14012,NY,Barker,,,,,,,,
-77.6407494,43.2198484975452,library,Barnard Crossing Branch,,Dewey Avenue,2780,14616,NY,Rochester,http://www.greecepubliclibrary.org/barnard-crossing-branch,+1 585 663 3357,,,Greece Public Library,"Mo,Tu 10:00-20:00; We-Fr 10:00-17:00",,
-75.18848,43.2750800975452,library,Barneveld Free Library Association,,Boon Street,118,13304,NY,Barneveld,,,,,,,,
-78.1122222,42.3413889975452,library,Bartlett Memorial Library,398,,,,NY,,,,,,,,,
-73.8297222,40.8705556975452,library,Baychester Regional Branch New York Public Library,4,,,,NY,,,,,,,,,
-73.7683604,40.7601391975452,library,Bayside Branch Queens Borough Public Library,20,,,,NY,,,,,,,,,
-73.7772222,40.7825000975452,library,Bay Terrace Branch Queens Borough Public Library,12,,,,NY,,,,,,,,,
-73.5989211,40.8194854975452,library,B Davis Schwartz Memorial Library,50,,,,NY,,,,,,,,,
-75.4285992,43.8860629975452,library,Beaver Falls Library,,Lewis Street,9607,13305,,Beaver Falls,https://www.beaverfallslibrary.org/,+1 315 346 6216,,,,,,
-73.6928565,41.6309778975452,library,Beekman Library,,,,,,,,,,,,,,
-73.3520463,44.3107592975452,library,Belden Noble Memorial Library,,Essex Road,2759,12936,,Essex,http://essexlibrary.org/,+1 518 963 8079,,,,"Oct-Apr Mo 13:00-16:00,Th 13:00-18:00,Fr 12:00-17:00,Sa 10:00-17:00; May-Sep Mo,Tu,We 02:00-16:00,Th 13:00-18:00,Fr 12:00-17:00,Sa 10:00-17:00",,
-77.94039,42.5804300975452,library,Bell Memorial Library,,East Street,16,14517,NY,Nunda,,,,,,,,
-73.5271686,40.6677371975452,library,Bellmore Memorial Library,5,,,,NY,,,,,,,,,
-79.3926986,42.1591458975452,library,Bemus Point Public Library,,Main Street,13,14712,NY,Bemus Point,,,,,,,,
-73.4675,44.6936111975452,library,Benjamin F Feinberg Library,54,,,,NY,,,,,,,,,
-75.169144,44.5949813975452,library,Benton Memorial Library,116,,,,NY,,,,,,,,,
-76.18597,42.3064500975452,library,Berkshire Free Library,,Main Street,12519,13736,NY,Berkshire,,,,,,,,
-73.3720363,42.6915131975452,library,Berlin Free Town Library,,,,,,,,,,,,,,
-74.1350359,42.6248479975452,library,Berne Public Library,,Helderberg Trail,1656,12023,NY,Berne,,,,,,,,
-76.93752,42.1386900975452,library,Big Flats Branch Library (Steele),,Canal Street,78,14814,NY,Big Flats,,,,,,,,
-75.91,42.0983333975452,library,Binghamton Public Library (historical),262,,,,NY,,,,,,,,,
-75.7876,44.0151000975452,library,Black River Free Library,,Maple Street,102-04,13612,NY,Black River,,,,,,,,
-73.4253295,43.8489964975452,library,Black Watch Memorial Library,,Montcalm Street,195,12883,NY,Ticonderoga,,,,,,,,
-78.8261,42.7954400975452,library,Blasdell Library (Hamburg),,Madison Avenue,54,14219,NY,Blasdell,,,,,,,,
-73.8994444,41.5352778975452,library,Blodgett Memorial Library,67,,,,NY,,,,,,,,,
-73.9021962,41.5338209975452,library,Blodgett Memorial Library,,,,,,,,,,,,,,
-77.4320137,42.8995918975452,library,Bloomfield Public Library,,Church Street,9,14469,,Bloomfield,https://bloomfieldpubliclibrary.org/,+1 585 657 6264,,,,"Mo,We 14:30-20:00; Tu,Th 10:00-20:00; Fr 14:30-18:30; Sa 10:00-14:00",,
-73.9675111,40.7958865975452,library,Bloomingdale Library,28,West 100th Street,150,10025,NY,New York,http://www.nypl.org/locations/bloomingdale,(212) 222-8030,Q17018044,yes,New York Public Library,,en:List of New York Public Library Branches,
-78.45776,42.3376300975452,library,Blount Library Inc,,North Main Street,5,14737,NY,Franklinville,,,,,,,,
-75.7046107,44.1574944975452,library,Bodman Memorial Library,,Aldrich Street,8,13673,NY,Philadelphia,,,,,,,,
-78.16767,42.0652543975452,library,Bolivar Free Library,,Main Street,390,14715,NY,Bolivar,,,,,,,,
-73.65488,43.5573500975452,library,Bolton Free Library,,Lakeshore Drive,4922,12814,NY,Bolton Landing,,,,,,,,
-73.9890268,40.6388511975452,library,Borough Park Branch Brooklyn Public Library,19,43rd Street,,,NY,,,,,yes,,,,
-78.7353,42.6275600975452,library,Boston Free Library,,Boston State Road,9475,14025,NY,Boston,,,,,,,,
-78.8533333,42.9247222975452,library,Bouwhuis Library,191,,,,NY,,,,,,,,,
-74.77652,42.2597400975452,library,Bovina Public Library,,Maple Street,33,13740,NY,Bovina Center,,,,,,,,
-73.8243959,41.1464327975452,library,Briarcliff Manor Public Library,,,,,,,briarclifflibrary.org,,Q18640861,,,,en:Briarcliff Manor Public Library,
-75.25061,42.8832900975452,library,Bridgewater Free Library,,State Route 8,404,13313,NY,Bridgewater,,,,,,,,
-77.5762309,43.1268222975452,library,Brighton Memorial Library,,,,,,,,,,,,,,
-77.3951492,42.8097164975452,library,Bristol Library,,County Road 32,6750,14424,NY,Canandaigua,,,,,,,,
-77.9294444,43.2208333975452,library,Brockport-Seymour Library,150,,,,NY,,,,,,,,,
-73.8306691,40.9358794975452,library,Bronxville Public Library,29,,,,NY,,,,,,,,,
-74.0119132,40.6162915975452,library,Brooklyn Public Library Dyker Branch,,12th Avenue,8202,,,,https://www.bklynlibrary.org/locations/dyker,+1-718-748-6261,,yes,,"Mo 10:00-18:00; Tu 13:00-20:00; We 10:00-18:00; Th 10:00-20:00; Fr 10:00-18:00; Sa 10:00-17:00; Su off",,
-73.975488,40.6313424975452,library,Brooklyn Public Library - Kensington Branch,,18th Avenue,4207,11218,NY,Brooklyn,https://www.bklynlibrary.org/locations/kensington,+1-718.436.0545,,yes,Brooklyn Public Library,,,
-73.9513028,40.6915641975452,library,Brooklyn Public Library - Marcy Branch,,DeKalb Avenue,617,,,,,,,,Brooklyn Public Library,,,
-75.9058968,42.1003552975452,library,Broome County Public Library,,,,,,,,,,,,,,
-75.98401,44.0045600975452,library,Brownville-Glen Park Library,,Brown Boulevard,216,13615,NY,Brownville,,,,,,,,
-73.5766018,42.7455513975452,library,Brunswick Library,,,,,,,,,,,,,,
-73.6466958,40.7982424975452,library,Bryant Library,16,,,,NY,,,,,,,,,
-77.8008333,43.1258333975452,library,B Thomas Golisano Library,186,,,,NY,,,,,,,,,
-73.711764,43.4266507975452,library,Caldwell - Lake George Library,,Canada Street,340,12845,NY,Lake George,,,,,,,,
-77.8541,42.9729000975452,library,Caledonia Public Library,201,,,,NY,,,,,,,,,
-73.0255556,40.7758333975452,library,Callahan Library,11,,,,NY,,,,,,,,,
-73.7396242,40.6947831975452,library,Cambria Heights Branch Queens Borough Public Library,16,,,,NY,,,,,,,,,
-73.3808798,43.0276871975452,library,Cambridge Public Library,,West Main Street,21,12816,NY,Cambridge,,,,,,,,
-75.7469444,43.3369444975452,library,Camden Public Library,156,,,,NY,,,,,,,,,
-75.7558333,43.0783333975452,library,Canastota Public Library,131,,,,NY,,,,,,,,,
-76.3413889,42.2322222975452,library,Candor Free Library,275,,,,NY,,,,,,,,,
-74.91978,42.2732000975452,library,Cannon Free Library,,Elm Street,40,13753,NY,Delhi,,,,,,,,
-76.339304,44.1275520975452,library,Cape Vincent Community Library,,Real Street,157,13618,NY,Cape Vincent,,,,,,,,
-73.9004138,40.8895439975452,library,Cardinal Hayes Library,15,,,,NY,,,,,,,,,
-75.60967,43.9795600975452,library,Carthage Free Library,,Budd Street,412,13619,NY,Carthage,,,,,,,,
-73.7571291,42.5274169975452,library,Castleton Public Library,,South Main Street,85,12033,NY,Castleton-on-hudso,,,,,,,,
-73.8644176,42.2178775975452,library,Catskill Public Library,16,Franklin Street,1,,NY,Catskill,,,,,,,,
-78.86877,42.3301800975452,library,Cattaraugus Free Library,,Main Street,21,14719,NY,Cattaraugus,,,,,,,,
-78.80842,42.8512700975452,library,Cazenovia Branch Library (Buffalo & Erie),,Cazenovia Street,155,14210,NY,Buffalo,,,,,,,,
-73.4718704,40.6784471975452,library,Central Avenue Branch Massapequa Public Library,7,,,,NY,,,,,,,,,
-73.195,40.7952778975452,library,Central Islip Public Library,27,,,,NY,,,,,,,,,
-76.1520594,43.0458411975452,library,Central Library,,South Salina Street,447,13202,NY,Syracuse,,,,yes,Onondaga County Public Library,"Mo 08:30-16:55; Tu-We 08:30-19:25; Th-Fr 08:30-16:55; Sa 09:00-16:55",,US
-76.14501,43.2831300975452,library,Central Square Library,,South Main Street,637,13036,NY,Central Square,,,,,,,,
-73.440493,44.9859630975452,library,Champlain Memorial Library,,Elm Street,148,12919,NY,Champlain,,,,,,,,
-73.7730556,41.1550000975452,library,Chappaqua Library,96,,,,NY,,,,,,,,,
-73.7714263,42.6616312975452,library,Charles R Joy Library,69,,,,NY,,,,,,,,,
-77.6238,43.2362100975452,library,Charlotte Branch (Rochester),,Lake Avenue,3615,14612,NY,Rochester,,,,,,,,
-77.587653,43.1574260975452,library,Charlotte Whitney Allen Library,,,,,,,,,,,Memorial Art Gallery,,,
-74.07802,44.9265400975452,library,Chateaugay Memorial Library,,East Main Street,45,12920,NY,Chateaugay,,,,,,,,
-73.6023931,42.3615837975452,library,Chatham Public Library,,,,,,,,,,,,,,
-79.505,42.2550000975452,library,Chautauqua County Law Library,449,,,,NY,,,,,,,,,
-73.43619,44.8899200975452,library,Chazy Public Library,,Route 9,9633,12921,NY,West Chazy,,,,,,,,
-73.3482491,42.9025749975452,library,Cheney Library,,Classic Street,77,12090,NY,Hooksiel Falls,,,,,,,,
-74.7505526,42.7978111975452,library,Cherry Valley Memorial Library,,Main Street,61,13320,NY,Cherry Valley,http://libraries.4cls.org/cherryvalley/,+1 607 264 8214,,,,"Mo,Th 09:00-12:00,14:00-17:00,18:30-20:30; Sa 9:00-13:00",,
-77.7587308,43.0999552975452,library,Chili Public Library,,Chili Avenue,3333,14624,NY,Rochester,,,,,,,,
-78.8797204,43.0107612975452,library,City of Tonawanda Public Library,,Main Street,333,14150,NY,Tonawanda,,,,,,,,
-78.6291046,42.9727131975452,library,Clarence Public Library,,Main Street,9655,14031,NY,Clarence,,,,,,,,
-78.6404904,42.9951602975452,library,Clarence Public Library,,,,,,,,,,,,,,
-73.8741667,40.8294444975452,library,Clasons Point Branch New York Public Library,6,,,,NY,,,,,,,,,
-75.249,42.9712600975452,library,Clayville Library Association,,Oneida Street,2241,13322,NY,Clayville,,,,,,,,
-74.83665,44.2247200975452,library,Clifton Community Library,,State Highway 3,7171,12927,NY,Cranberry Lake,,,,,,,,
-77.1371339,42.9634089975452,library,Clifton Springs Library,,Railroad Avenue,4,14432,NY,Clifton Springs,,,,,,,,
-79.63044,42.0209800975452,library,Clymer-French Creek Free Library,,North Center Street,564,14724,NY,Clymer,,,,,,,,
-75.99615,43.5750600975452,library,Cogswell Free Library,,County Route 2,2000,13426,NY,Orwell,,,,,,,,
-77.49442,42.4983400975452,library,Cohocton Public Library,,South Main Street,15,14826,NY,Cohocton,,,,,,,,
-73.69976,42.7717700975452,library,Cohoes Public Library,,Mohawk Street,169,12047,NY,Cohoes,,,,,,,,
-73.4613151,40.8632241975452,library,Cold Spring Harbor Library,,Harbor Road,95,11724,New York,Cold Spring Harbor,,,,,,,,
-78.15472,42.0871700975452,library,Colonial Library,,Main Street,160,14774,NY,Richburg,,,,,,,,
-74.9389742,44.5530251975452,library,Colton Hepburn Library,,Main Street,84,13625,,Colton,https://www.coltonhepburnlibrary.org/,+1 315 262 2310,Q23091777,,,,en:Hepburn Library of Colton,
-78.02513,43.2252000975452,library,Community Free Library,,Public Square,86,14470,NY,Holley,,,,,,,,
-75.4282335,43.5660538975452,library,Constableville Village,,Main Street,3038,13325,NY,Constableville,,,,,,,,
-78.0516,42.6316000975452,library,Cordelia A Greene Library,397,,,,NY,,,,,,,,,
-78.4033762,42.9598185975452,library,Corfu Public Library,,Maple Avenue,7,14036,,Corfu,http://corfulibrary.org/,+1 585 599 3321,,,,"Mo,We 9:00-16:00; Tu,Th,Fr 13:00-20:00; PH off",,
-73.8339548,43.2481869975452,library,Corinth Free Library,,Main Street,89,12822,NY,Corinth,,,,,,,,
-76.485854,42.4440195975452,library,Cornell Law Library,,,,,,,,,,,,,,
-76.1783355,42.5994788975452,library,Cortland Free Library,341,,,,NY,,,,,,,,,
-73.6455829,43.3109016975452,library,Crandall Public Library,105,Glen Street,251,12801,NY,Glens Falls,,,,,,,,
-75.3919264,43.8943110975452,library,Croghan Free Library,,State Route 312,9794,13327,NY,Croghan,https://www.croghanfreelibrary.org/,+1 315 346 6521,,,,,,
-75.6072222,44.1997222975452,library,Crosby Public Library,158,,,,NY,,,,,,,,,
-78.276126,42.2167335975452,library,Cuba Circulating Library,457,,,,NY,,,,,,,,,
-75.46363,42.9390900975452,library,C W Clark Memorial Library,,Main Street,224,13425,NY,Oriskany Falls,,,,,,,,
-79.3371141,42.4509834975452,library,Daniel A Reed Library,209,,,,NY,,,,,,,,,
-73.7238652,44.7219709975452,library,Dannemora Free Library,,Cook Street,1168,12929,NY,Dannemora,,,,,,,,
-79.3312918,42.4407955975452,library,Darwin R Barker Library,221,,,,NY,,,,,,,,,
-77.9491667,42.1216667975452,library,David A Howe Public Library,458,,,,NY,,,,,,,,,
-73.6921354,42.7295191975452,library,Dean P. Taylor Research Library & Archives,,,,,,,,,,,,,,
-75.4297535,42.9926302975452,library,Deansboro Library and Reading Center,,State Route 12B,2651,13328,NY,Deansboro,https://deansborolibrary.webs.com/,+1 315 841 4888,,,,,,
-78.47876,42.4915300975452,library,Delevan-Yorkshire Public Library,,School Street,28,14042,NY,Delevan,,,,,,,,
-73.9158763,41.0416412975452,library,Dennis P. McHugh Piermont Public Library,2,,,,NY,,,,,,,,,
-76.072064,44.1362915975452,library,Depauville Free Library,,County Route 179,32333,13632,NY,Depauville,https://www.depauvillefreelibrary.org/,+1 315 686 3299,,,,,,
-75.425,42.0611111975452,library,Deposit Free Library,304,,,,NY,,,,,,,,,
-75.88427,42.7582400975452,library,Deruyter Free Library,,Utica Street,735,13052,NY,Deruyter,,,,,,,,
-73.942463,41.3764324975452,library,Desmond-Fish Library,,State Highway 403,472,10524,NY,Garrison,,,,,,,,
-76.04453,44.0079800975452,library,Dexter Free Library,,East Kirby Street,120,13634,NY,Dexter,,,,,,,,
-75.18661,43.3257500975452,library,Didymus Thomas Memorial Library,,Main Street,9639,13438,NY,Remsen,,,,,,,,
-73.6625523,42.7119989975452,library,Dietel Library & Gallery,117,,,,NY,,,,,,,,,
-73.49487,44.8216800975452,library,Dodge Library,,Route 348,9,12992,NY,West Chazy,,,,,,,,
-73.36411,44.9745200975452,library,Dodge Memorial Library,,Lake Street,144,12979,NY,Rouses Point,,,,,,,,
-73.3643702,44.9903967975452,library,Dodge Memorial Library,,,,,,,,,,,,,,
-74.77062,43.1030300975452,library,Dolgeville-manheim Public Library,,North Main Street,20,13329,NY,Dolgeville,,,,,,,,
-74.1011393,40.5904015975452,library,Dongan Hils Branch New York Public Library,,,,,,,,,,yes,,,,
-77.6078655,43.1361089975452,library,Douglass Branch (Rochester),,South Avenue,971,14620,NY,Rochester,,,,,,,,
-73.5633333,41.6477778975452,library,Dover Plains Library,133,,,,NY,,,,,,,,,
-77.9513935,43.2097267975452,library,Drake Memorial Library,166,,,,NY,,,,,,,,,
-78.83463,42.8939800975452,library,Dr. Francis E. Fronczak Branch Library (Buffalo & Erie),,Broadway,1080,14212,NY,Buffalo,,,,,,,,
-73.9335648,42.8120874975452,library,Dudley Observatory Library,,,,,,,,,,,,,,
-76.97703,42.5247900975452,library,Dundee Library,,Water Street,32,14837,NY,Dundee,,,,,,,,
-75.2897222,43.1211111975452,library,Dunham Public Library,128,,,,NY,,,,,,,,,
-79.3333333,42.4797222975452,library,Dunkirk Free Library,187,,,,NY,,,,,,,,,
-76.7894687,42.3359497975452,library,Dutton S. Peterson Memorial Library,,1st Street,106,14869,NY,Odessa,https://duttonpetersonlibrary.org/,+1 607 594 2791,,,,"Mo,We,Th 14:00-20:00; Tu 10:00-20:00; Fr 10:00-18:00; Sa 10:00-12:00",,
-78.2558,42.5800000975452,library,Eagle Free Library,,Main Street,3399,14024,NY,Bliss,,,,,,,,
-75.5449407,42.7401452975452,library,Earlville Free Library,,North Main Street,6,13332,NY,Earlville,,,,,,,,
-78.80485,42.8717600975452,library,East Clinton Branch Library (Buffalo & Erie),,East Clinton Street,1929,14206,NY,Buffalo,,,,,,,,
-78.81274,42.9228300975452,library,East Delavan Branch Library (Buffalo & Erie),,East Delavan Avenue,1187,14215,NY,Buffalo,,,,,,,,
-73.8067104,41.5743646975452,library,East Fishkill Public Library,,,,,,,,,,,,,,
-75.9857043,43.9694650975452,library,East Hounsfield Free Library,,Co Rt 66,19429,13601,NY,Watertown,,,,,,,,
-73.1733333,40.7358333975452,library,East Islip Public Library,7,,,,NY,,,,,,,,,
-73.5633333,40.7200000975452,library,East Meadow Public Library,24,,,,NY,,,,,,,,,
-73.5499148,43.0108585975452,library,Easton Library,,State Route 40,1074,12834,NY,Greenwich,,,,,,,,
-77.4855974,43.1125215975452,library,East Rochester Public Library,,West Elm Street,111,14445,NY,East Rochester,,,,,,,,
-73.6657908,40.6418492975452,library,East Rockaway Public Library,3,,,,NY,,,,,,,,,
-73.6657433,40.6420480975452,library,East Rockaway Public Library,,,,,,,,,,,,,,
-75.4483333,43.2066667975452,library,East Rome Branch Jervis Public Library,135,,,,NY,,,,,,,,,
-75.2138889,43.0930556975452,library,East Utica Branch Utica Public Library,144,,,,NY,,,,,,,,,
-78.8898424,42.6520926975452,library,Eden Library,,East Church Street,2901,14057,NY,Eden,,,,,,,,
-76.82142,42.6772400975452,library,"Edith B Ford Memorial Library of Ovid, N.Y.",,North Main Street,7169,14521,NY,Ovid,,,,,,,,
-75.24494,42.6978000975452,library,Edmeston Free Library,,West Street,6,13335,NY,Edmeston,,,,,,,,
-77.47245,42.5543600975452,library,E.J. Cottrell Memorial Library,,Main Street,30,14808,NY,Atlanta,,,,,,,,
-73.5876396,44.2147552975452,library,Elizabethtown Library Association,,River Street,,12932,,Elizabethtown,https://cefls.org/libraries/elizabethtown/,+1 518 873 2670,,,,"Mo,We,Fr 10:00-17:00; Sa 10:00-14:00",,
-73.80143,44.9054200975452,library,Ellenburg Sarah A. Munsil Free Library,,Route 11,5139,12935,NY,Ellenburg Depot,,,,,,,,
-74.3972904,41.7181836975452,library,Ellenville Public Library,,,,,,,,,,,,,,
-78.66722,42.2791900975452,library,Ellicottville Memorial Library,,Washington Street,1,14731,NY,Ellicottville,,,,,,,,
-76.1396641,43.7329106975452,library,Ellisburg Free Library,,NY State Route 193,12117,13636,NY,Ellisburg,,,,,,,,
-78.6371658,42.8220341975452,library,Elma Public Library,,Bowen Road,1860,14059,NY,Elma,,,,,,,,
-76.8217,42.1292400975452,library,Elmira Heights Branch Library (Steele),,East 14th Street,266,14903,NY,Elmira Heights,,,,,,,,
-73.7046042,40.7072873975452,library,Elmont Public Library,21,,,,NY,,,,,,,,,
-76.4843294,42.4447395975452,library,Engineering Library,,,,,,,,,,,,,,
-78.8918568,42.9018329975452,library,Erie County Public Library,,,,,,,,,,,ERIE COUNTY,,,
